matrimoniar	marry		agree	1
maullar	meow		agree
maximizar	maximize		agree
mear	pee		agree
mecanizar	mechanize		agree
mecanografiar	type		agree
mecer	rock		agree
mechar	lard		agree	1
mediar	mediate		agree
mediatizar	influence		agree
medicar	medicate		agree
medicinar	medicate		agree
meditar	meditate		agree
medrar	prosper		agree
mejorar	improve		agree
mellar	notch		agree
memorizar	memorize		agree
mencionar	mention		agree
mendigar	beg		agree
menear	wiggle		agree
menguar	wane		agree
menoscabar	diminish		agree
menospreciar	scorn		agree
menstruar	menstruate		agree
mensualizar	monthly bill		replace	pay monthly	1	awkward current gloss
mentalizar	prepare mentally		agree
mentar	mention		agree
mentir	lie		agree
menudear	occur often		agree	1
mercadear	trade		agree
mercantilizar	commercialize		agree
mercar	buy		agree
merecer	deserve		agree
merendar	snack		agree
mermar	dwindle		agree
merodear	prowl		agree
mesar	tear hair		agree	1
mestizar	crossbreed		agree
mesurar	moderate		agree
metabolizar	metabolize		agree
metaforizar	metaphorize		agree	1
metalizar	metallize		agree
metamorfosear	metamorphose		agree
meteorizar	bloat		agree	1
metodizar	systematize		agree
mezclar	mix		agree
microfilmar	microfilm		agree
migar	crumble		agree	1
militar	militate		replace	serve in the military		primary sense is military service
militarizar	militarize		agree
mimar	pamper		agree
minar	mine		agree
mineralizar	mineralize		agree
miniaturizar	miniaturize		agree
minimizar	minimize		agree
ministrar	administer		agree	1
minusvalorar	undervalue		agree
mistificar	mystify		agree
mitificar	mythologize		agree
mitigar	mitigate		agree
mixtificar	mystify		agree
mocar	blow nose		agree	1
modelar	model		agree
moderar	moderate		agree
modernizar	modernize		agree
modificar	modify		agree
modular	modulate		agree
mofar	mock		agree
mojar	wet		agree
moldar	mold		agree	1
moldear	mold		agree
moler	grind		agree
molestar	bother		agree
momificar	mummify		agree
mondar	peel		agree
monitorizar	monitor		agree
monologar	soliloquize		agree
monopolizar	monopolize		agree
monoptongar	monophthongize		agree	1
montar	mount		agree
monumentalizar	monumentalize		agree	1
moquear	have runny nose		agree
moralizar	moralize		agree
morar	dwell		agree
mordisquear	nibble		agree
morigerar	temper		agree	1
mortificar	mortify		agree
mosconear	pester		agree	1
mosquear	annoy		agree
motear	speckle		agree	1
motejar	nickname		agree	1
motivar	motivate		agree
motorizar	motorize		agree
movilizar	mobilize		agree
mudar	move		agree		two senses: change / move
mugir	moo		agree
mullir	fluff		agree
multar	fine		agree
multicopiar	duplicate		agree
multiplicar	multiply		agree
municipalizar	municipalize		agree
murar	wall		agree	1
murmurar	murmur		agree
musicar	set to music		agree
musitar	mutter		agree
mustiar	wither		agree	1
mutar	mutate		agree
mutilar	mutilate		agree
nacer	be born		agree
nacionalizar	nationalize		agree
narcotizar	drug		agree
narrar	narrate		agree
nasalizar	nasalize		agree
naturalizar	naturalize		agree
naufragar	shipwreck		agree
navegar	navigate		agree
negociar	negotiate		agree
negrear	turn black		agree	1
neurotizar	neuroticize		replace	make neurotic	1
neutralizar	neutralize		agree
ningunear	belittle		agree
niñear	act childish		agree	1
niquelar	nickel-plate		agree
nivelar	level		agree
nombrar	name		agree
nominar	nominate		agree
noquear	knock out		agree
normalizar	normalize		agree
notar	notice		agree
notificar	notify		agree
novelar	novelize		agree
nuclearizar	nuclearize		agree	1
numerar	number		agree
obcecar	blind		agree	1
obedecer	obey		agree
objetar	object		agree
objetivar	objectify		agree
obligar	oblige		agree
obliterar	obliterate		agree
obnubilar	bewilder		agree
obrar	work		agree		two senses: act / work
obsequiar	gift		agree
observar	observe		agree
obsesionar	obsess		agree
obstaculizar	hinder		agree
obstar	hinder		agree	1
obstinar	persist		agree
obstruir	obstruct		agree
obturar	plug		agree
obviar	obviate		agree
ocasionar	cause		agree
ociar	idle		agree	1
ocluir	occlude		agree
ocultar	hide		agree
ocupar	occupy		agree
odiar	hate		agree
ofertar	offer		agree
oficializar	officialize		agree
oficiar	officiate		agree
ofrecer	offer		agree
ofrendar	offer		agree
ofuscar	bewilder		agree
ojear	glance at		agree
olfatear	sniff		agree
olisquear	sniff		agree
olvidar	forget		agree
omitir	omit		agree
ondear	wave		agree
ondular	undulate		agree
operar	operate		agree
opinar	opine		agree
oponer	oppose		agree
opositar	compete		replace	sit a public exam	1	specific sense: sit competitive public exam
oprimir	oppress		agree
optar	opt		agree
optimar	optimize		agree	1
optimizar	optimize		agree
orar	pray		agree
ordenar	order		agree
ordeñar	milk		agree
orear	air		agree	1
organizar	organize		agree
orientar	orient		agree
originar	originate		agree
orillar	skirt		agree	1
orinar	urinate		agree
orlar	border		agree	1
ornamentar	ornament		agree
ornar	adorn		agree
orquestar	orchestrate		agree
osar	dare		agree
oscilar	oscillate		agree
oscurecer	darken		agree
ostentar	flaunt		agree
otear	scan		agree	1
otorgar	grant		agree
ovacionar	cheer		agree
ovalar	make oval		agree	1
ovar	lay eggs		agree	1
ovillar	wind up		agree	1
ovular	ovulate		agree
oxidar	oxidize		agree		two senses: oxidize / rust
oxigenar	oxygenate		agree
pacer	graze		agree
pacificar	pacify		agree
pactar	agree		agree
padecer	suffer		agree
paginar	paginate		agree
paladear	savor		agree
palatalizar	palatalize		agree
paliar	alleviate		agree
palidecer	pale		agree
palmar	die		agree
