tintinear	tinkle		agree		jingle
tipificar	classify		agree
tiranizar	tyrannize		agree
tirar	throw		agree
tiritar	shiver		agree
tirotear	shoot		agree
titilar	twinkle		agree
titubear	hesitate		agree
titular	title		agree
titularizar	tenure		agree	1
tiznar	smudge		agree
toldar	awning		uncertain	1	1	rare denominal
tolerar	tolerate		agree
tonificar	tone		agree
tonsurar	tonsure		agree	1
tontear	fool around		agree
topar	bump		agree		bump into
toquetear	fondle		agree
torcer	twist		agree
torear	bullfight		agree		fight bulls
tornar	return		agree
tornasolar	iridesce		agree	1
tornear	turn		agree
torpedear	torpedo		agree
torrar	roast		agree	1
torturar	torture		agree
toser	cough		agree
tostar	toast		agree
totalizar	total		agree
trabar	bind		agree
traficar	traffic		agree
tragar	swallow		agree
traicionar	betray		agree
trajear	dress		agree	1
trajinar	bustle		agree
tramar	plot		agree
tramitar	process		agree
trampear	cheat		agree
trancar	bar		agree
tranquilizar	calm		agree
transbordar	transfer		agree
transcribir	transcribe		agree
transcurrir	elapse		agree
transferir	transfer		agree
transfigurar	transfigure		agree
transformar	transform		agree
transfundir	transfuse		agree
transgredir	transgress		agree
transigir	compromise		agree
transitar	travel		agree
transliterar	transliterate		agree
transmigrar	transmigrate		agree
transmitir	transmit		agree
transmutar	transmute		agree
transparentar	reveal		agree		show through
transpirar	perspire		agree
transportar	transport		agree
trapacear	cheat		agree	1	swindle
trapichear	deal		agree	1
traquetear	rattle		agree
trasbordar	transfer		agree
trascender	transcend		agree
trasegar	decant		agree
trashumar	migrate		agree	1
trasladar	move		agree
traslucir	reveal		agree		show through
trasmutar	transmute		agree
trasnochar	stay up		agree		stay up late
traspapelar	misplace		agree
traspasar	transfer		agree
trasplantar	transplant		agree
trasponer	transpose		agree		move behind / transpose
trasquilar	shear		agree
trastabillar	stumble		agree	1
trastear	rummage		agree
trastocar	disrupt		agree		upset / disrupt
trastornar	upset		agree
trasvasar	decant		agree
tratar	treat		agree
traumatizar	traumatize		agree
travestir	cross-dress		agree
trazar	trace		agree
tremolar	wave		agree	1
trenzar	braid		agree
trepanar	trepan		agree	1
trepar	climb		agree
trepidar	shake		agree		vibrate / shake
tributar	pay tribute		agree
tricotar	knit		agree
trillar	thresh		agree
trinar	trill		agree
trincar	bind		agree
triplicar	triple		agree
triptongar	triphthong		agree	1	form triphthong
tripular	crew		agree
triturar	crush		agree		grind / crush
triunfar	triumph		agree
trivializar	trivialize		agree
trizar	shatter		agree	1
trocear	cut up		agree
trompetear	trumpet		agree	1
tronchar	snap		agree
tropezar	stumble		agree		trip / stumble
troquelar	stamp		agree	1
trotar	trot		agree
trovar	versify		agree	1
trucar	rig		agree
trufar	stuff		agree	1	stuff with truffles
truncar	truncate		agree
tullir	cripple		agree	1
tumbar	knock down		agree
tundir	shear		agree	1
tupir	pack		agree	1	pack tight
turbar	disturb		agree
turnar	take turns		agree
tutelar	protect		agree		guardian/protect
ubicar	locate		agree
ufanar	boast		agree
ulcerar	ulcerate		agree
ultimar	finalize		agree
ultrajar	outrage		agree
ulular	howl		agree
uncir	yoke		agree	1
ungir	anoint		agree
unificar	unify		agree
uniformar	standardize		agree
universalizar	universalize		agree
untar	smear		agree
urbanizar	urbanize		agree		develop/urbanize
urdir	scheme		agree
urgir	urge		agree		be urgent / urge
usufructuar	usufruct		agree	1
usurar	practice usury		agree
usurpar	usurp		agree
utilizar	use		agree
vacar	be vacant		agree	1
vaciar	empty		agree
vacilar	hesitate		agree
vacunar	vaccinate		agree
vadear	ford		agree
vagabundear	wander		agree
vagar	wander		agree
vaguear	loaf		agree	1
validar	validate		agree
vallar	fence		agree
valorar	value		agree
valorizar	value		agree
vampirizar	vampirize		agree	1
vanagloriar	boast		agree
vaporizar	vaporize		agree
vapulear	thrash		agree
varar	beach		agree
variar	vary		agree
vaticinar	predict		agree		foretell/predict
vedar	prohibit		agree
vegetar	vegetate		agree
vehicular	convey		agree
vejar	humiliate		agree
velar	watch over		agree		keep vigil / watch over
vendar	bandage		agree
vendimiar	harvest		agree		harvest grapes
venerar	venerate		agree
vengar	avenge		agree
ventajear	outdo		agree	1	gain advantage
ventear	air		agree	1
ventilar	ventilate		agree
ventiscar	blizzard		agree	1	snow heavily
ventosear	pass wind		agree	1	break wind
veranear	summer		agree
verbalizar	verbalize		agree
verdear	green		agree	1	turn green
verificar	verify		agree
versar	deal with		agree
versificar	versify		agree
vertebrar	structure		agree
verter	pour		agree
vestir	dress		agree
vetar	veto		agree
vetear	streak		agree	1
viabilizar	enable		agree		make feasible
vibrar	vibrate		agree
viciar	corrupt		agree
vidriar	glaze		agree	1
vigilar	watch		agree
vigorizar	invigorate		agree
vilipendiar	vilify		agree
