computar	compute		agree
computarizar	computerize		agree
comulgar	commune		agree	1		receive communion
comunicar	communicate		agree
concatenar	concatenate		agree
concebir	conceive		agree
conceder	grant		agree
concelebrar	concelebrate		agree	1
concentrar	concentrate		agree
conceptualizar	conceptualize		agree
conceptuar	conceptualize		agree	1		regard/deem
concernir	concern		agree
concertar	arrange		agree
conchabar	scheme		agree	1		conspire/scheme
concienciar	raise awareness		agree
conciliar	reconcile		agree
concitar	incite		agree	1		stir up
concordar	agree		agree
concretar	specify		agree
concretizar	make concrete		agree
conculcar	violate		agree	1
concurrir	converge		agree	1		gather/converge
concursar	compete		agree
condecorar	decorate		agree
condenar	condemn		agree
condensar	condense		agree
condescender	condescend		agree
condicionar	condition		agree
condimentar	season		agree
condoler	sympathize		agree	1
condonar	forgive		agree			condone/forgive ok
conectar	connect		agree
conexionar	connect		agree	1
confabular	conspire		agree	1		plot
confeccionar	make		agree
confederar	confederate		agree
conferenciar	confer		agree	1
conferir	confer		agree
confesar	confess		agree
confiar	trust		agree
configurar	configure		agree
confinar	confine		agree
confirmar	confirm		agree
confiscar	confiscate		agree
confitar	candy		agree	1
conflagrar	set ablaze		agree	1
confluir	converge		agree
conformar	conform		agree
confortar	comfort		agree
confraternizar	fraternize		agree	1
confrontar	confront		agree
confundir	confuse		agree
congelar	freeze		agree
congeniar	get along		agree
congestionar	congest		agree
conglomerar	conglomerate		agree
congraciar	ingratiate		agree	1
congratular	congratulate		agree
congregar	congregate		agree
conjeturar	conjecture		agree
conjugar	conjugate		agree
conjuntar	combine		agree	1		coordinate/combine
conjurar	conjure		agree
conllevar	entail		agree
conmemorar	commemorate		agree
conmensurar	commensurate		uncertain	1	1	measure together rare
conminar	threaten		agree	1
conmocionar	shock		agree
conmover	move		agree
conmutar	commute		agree
connotar	connote		agree	1
conquistar	conquer		agree
consagrar	consecrate		agree
conseguir	obtain		agree
consensuar	agree		agree	1		reach consensus
consentir	consent		agree
conservar	preserve		agree
considerar	consider		agree
consignar	consign		agree
consolar	console		agree
consolidar	consolidate		agree
consonantizar	consonantize		agree	1		turn into consonant
conspirar	conspire		agree
constar	consist		agree
constatar	verify		agree
consternar	dismay		agree
constipar	catch cold		agree
constituir	constitute		agree
constreñir	constrain		agree
consultar	consult		agree
consumar	consummate		agree
consumir	consume		agree
contabilizar	account		agree	1		account for
contactar	contact		agree
contagiar	infect		agree
contaminar	contaminate		agree
contar	count		agree
contemplar	contemplate		agree
contemporizar	temporize		agree	1
contender	contend		agree
contener	contain		agree
contentar	please		agree
contextualizar	contextualize		agree
continuar	continue		agree
contonear	sway		agree	1
contornear	outline		agree
contorsionar	contort		agree
contraatacar	counterattack		agree
contradecir	contradict		agree
contraer	contract		agree
contrahacer	counterfeit		agree	1
contraindicar	contraindicate		agree
contrapear	plywood		replace	cross-laminate	1	1	plywood not a verb sense
contrapesar	counterbalance		agree
contraponer	oppose		agree			oppose/contrast ok
contrariar	annoy		agree
contrarrestar	counteract		agree
contrastar	contrast		agree
contratar	hire		agree
contravenir	contravene		agree
contribuir	contribute		agree
contristar	sadden		agree	1
controlar	control		agree
conturbar	perturb		agree	1
contusionar	bruise		agree
convalecer	convalesce		agree
convalidar	validate		agree
convencer	convince		agree
converger	converge		agree
conversar	converse		agree
convertir	convert		agree
convidar	invite		agree
convivir	coexist		agree
convocar	convene		agree
convulsionar	convulse		agree
cooperar	cooperate		agree
coordinar	coordinate		agree
copar	corner		agree	1
copear	drink		agree	1		have drinks
copiar	copy		agree
copular	copulate		agree
coquetear	flirt		agree
corear	chant		agree
coreografiar	choreograph		agree
cornear	gore		agree
coronar	crown		agree
corregir	correct		agree
corresponder	correspond		agree
corretear	scamper		agree
corroborar	corroborate		agree
corroer	corrode		agree
corromper	corrupt		agree
cortejar	court		agree
coscar	annoy		uncertain	1	1	rare regional verb
cosechar	harvest		agree
cosquillear	tickle		agree
costar	cost		agree
costear	finance		agree
cotejar	compare		agree			collate/compare ok
cotizar	quote		agree
cotorrear	chatter		agree
crear	create		agree
creer	believe		agree
crepitar	crackle		agree
criar	raise		agree
cribar	sift		agree
crispar	tense		agree
cristalizar	crystallize		agree
cristianar	baptize		agree	1
cristianizar	christianize		agree
criticar	criticize		agree
croar	croak		agree
cromar	chrome		agree			chrome-plate
cronometrar	time		agree
crucificar	crucify		agree
crujir	creak		agree			creak/crunch ok
cruzar	cross		agree
cuadrar	square		agree
cuadricular	grid		agree	1
cuadruplicar	quadruple		agree
cuajar	curdle		agree
cualificar	qualify		agree
cuantificar	quantify		agree
cuartear	crack		agree	1
cuchichear	whisper		agree
cuestionar	question		agree
cuidar	care		agree			care for
culminar	culminate		agree
culpabilizar	blame		agree
culpar	blame		agree
cultivar	cultivate		agree
culturizar	educate		agree	1
cumplimentar	complete		agree	1		fill out
cundir	spread		agree
curar	cure		agree
curiosear	snoop		agree
currar	work		agree	1
cursar	study		agree	1		take a course
curtir	tan		agree
curvar	curve		agree
custodiar	guard		agree
damnificar	harm		agree	1
danzar	dance		agree
dañar	damage		agree
deambular	wander		agree
debatir	debate		agree
debilitar	weaken		agree
debutar	debut		agree
decaer	decline		agree
decantar	decant		agree
decapitar	behead		agree
decepcionar	disappoint		agree
declamar	declaim		agree
declinar	decline		agree
decodificar	decode		agree
